#            e                         p                        s                        T
       123.33750413387392        36.97619063437618       312.07630501070105       0.5137003104505258
       123.35636013677009       36.982099064822805        312.1130105665708       0.5137192419839679
       123.37521613966626        36.98800751757645        312.1497147698727       0.5137381713626358
       123.39407214256244       36.993915992632836       312.18641762086025       0.5137570985871044
       123.41292814545861          36.999824489988       312.22311911978727       0.5137760236579495
       123.43178414835478        37.00573300963784        312.2598192669069       0.5137949465757462
       123.45064015125095        37.01164155157839        312.2965180624726       0.5138138673410698
       123.46949615414712         37.0175501158058        312.3332155067377       0.5138327859544957
        123.4883521570433       37.023458702316326       312.36991159995523       0.5138517024165993
       123.50720815993948       37.029367311106206        312.4066063423784       0.5138706167279559
       123.52606416283565        37.03527594217176          312.44329973426       0.5138895288891406
       123.54492016573182        37.04118459550947        312.4799917758531        0.513908438900729
         123.563776168628         37.0470932711157        312.5166824674105       0.5139273467632959
       123.58263217152417       37.053001968984915        312.5533718091849       0.5139462524774098
       123.60148817442034       37.058910689110725       312.59005980142905       0.5139651560436362
       123.62034417731651       37.064819431486605       312.62674644439545       0.5139840574625402
       123.63920018021268       37.070728196106316       312.66343173833656       0.5140029567346871
       123.65805618310885        37.07663698296358       312.70011568350475       0.5140218538606423
       123.67691218600503        37.08254579205223        312.7367982801525       0.5140407488409708
        123.6957681889012       37.088454623366125         312.773479528532       0.5140596416762381
       123.71462419179737        37.09436347689929        312.8101594288952       0.5140785323670094
       123.73348019469354        37.10027235264569        312.8468379814943       0.5140974209138498
       123.75233619758973        37.10618125059955       312.88351518658123       0.5141163073173248
        123.7711922004859        37.11209017075502       312.92019104440794       0.5141351915779996
       123.79004820338207        37.11799911310629       312.95686555522616       0.5141540736964392
       123.80890420627824       37.123908077647854        312.9935387192877       0.5141729536732091
       123.82776020917441       37.129817064374095        313.0302105368441       0.5141918315088747
       123.84661621207059        37.13572607327949       313.06688100814694       0.5142107072040011
       123.86547221496676        37.14163510435856        313.1035501334476       0.5142295807591534
       123.88432821786293        37.14754415760608       313.14021791299757       0.5142484521748971
        123.9031842207591        37.15345323301667        313.1768843470482       0.5142673214517973
       123.92204022365527        37.15936233058519        313.2135494358505       0.5142861885904194
       123.94089622655144       37.165271450306506        313.2502131796557       0.5143050535913286
       123.95975222944762       37.171180592175524        313.2868755787149         0.51432391645509
       123.97860823234379        37.17708975618732       313.32353663327893       0.5143427771822691
       123.99746423523996        37.18299894233702        313.3601963435988       0.5143616357734311
       124.01632023813615        37.18890815061981        313.3968547099251       0.5143804922291413
       124.03517624103232        37.19481738103087       313.43351173250875       0.5143993465499648
       124.05403224392849       37.200726633565566       313.47016741160013       0.5144181987364669
       124.07288824682466       37.206635908219354        313.5068217474499        0.514437048789213
       124.09174424972083        37.21254520498764        313.5434747403086       0.5144558967087682
         124.110600252617       37.218454523865994        313.5801263904264       0.5144747424956978
       124.12945625551318       37.224363864850105        313.6167766980537       0.5144935861505672
       124.14831225840935       37.230273227935676       313.65342566344066       0.5145124276739416
       124.16716826130552        37.23618261311843        313.6900732868374       0.5145312670663861
       124.18602426420169        37.24209202039426        313.7267195684939        0.514550104328466
       124.20488026709786        37.24800144975908        313.7633645086602       0.5145689394607467
       124.22373626999403       37.253910901208954         313.800008107586       0.5145877724637934
        124.2425922728902       37.259820374739924        313.8366503655212       0.5146066033381713
       124.26144827578639        37.26572987034817       313.87329128271546       0.5146254320844458
       124.28030427868256        37.27163938802998       313.90993085941835       0.5146442587031822
       124.29916028157874        37.27754892778152        313.9465690958794       0.5146630831949454
       124.31801628447491       37.283458489599305        313.9832059923481       0.5146819055603009
       124.33687228737108        37.28936807347977        314.0198415490737       0.5147007257998141
       124.35572829026725       37.295277679419435       314.05647576630554         0.51471954391405
       124.37458429316342         37.3011873074139       314.09310864429284       0.5147383599035706
        124.3934402960596       37.307096957456984       314.12974018328464       0.5147571737689323
       124.41229629895577        37.31300662954238        314.1663703835299       0.5147759855106903
       124.43115230185194        37.31891632366376        314.2029992452777       0.5147947951293999
       124.45000830474811        37.32482603981499        314.2396267687767       0.5148136026256166
       124.46886430764428       37.330735777989865        314.2762529542759       0.5148324079998956
       124.48772031054045        37.33664553818242       314.31287780202376       0.5148512112527924
       124.50657631343664       37.342555320386666         314.349501312269       0.5148700123848625
       124.52543231633281       37.348465124596736        314.3861234852601       0.5148888113966612
       124.54428831922898       37.354374950806736       314.42274432124555       0.5149076082887437
       124.56314432212515       37.360284799010955       314.45936382047364       0.5149264030616655
       124.58200032502133        37.36619466920376       314.49598198319256       0.5149451957159821
        124.6008563279175        37.37210456137951       314.53259880965066       0.5149639862522487
       124.61971233081367        37.37801447553266        314.5692143000959       0.5149827746710207
       124.63856833370984        37.38392441165782        314.6058284547764       0.5150015609728537
       124.65742433660601       37.389834369749536          314.64244127394       0.5150203451583026
       124.67628033950218       37.395744349802555        314.6790527578346       0.5150391272279232
       124.69513634239836        37.40165435181163        314.7156629067079       0.5150579071822707
       124.71399234529453        37.40756437577166        314.7522717208077       0.5150766850219007
        124.7328483481907       37.413474421677506        314.7888792003816       0.5150954607473683
       124.75170435108687        37.41938448952415        314.8254853456769        0.515114234359229
       124.77056035398306        37.42529457930671        314.8620901569413       0.5151330058580381
       124.78941635687923       37.431204691020284       314.89869363442193       0.5151517752443511
        124.8082723597754        37.43711482466013       314.93529577836625       0.5151705425187233
       124.82712836267157        37.44302498022147        314.9718965890213         0.51518930768171
       124.84598436556774        37.44893515769976        315.0084960666343       0.5152080707338668
       124.86484036846392       37.454845357090356        315.0450942114522       0.5152268316757488
       124.88369637136009        37.46075557838886        315.0816910237219       0.5152455905079117
       124.90255237425626        37.46666582159073       315.11828650369023       0.5152643472309105
       124.92140837715243        37.47257608669173        315.1548806516041       0.5152831018453009
        124.9402643800486       37.478486373687566        315.1914734677101       0.5153018543516381
       124.95912038294477        37.48439668257404        315.2280649522549       0.5153206047504776
       124.97797638584095        37.49030701334704        315.2646551054849       0.5153393530423747
       124.99683238873712        37.49621736600249        315.3012439276468       0.5153580992278846
        125.0156883916333        37.50212774053651       315.33783141898664       0.5153768433075631
